creationTime,nickname,content,buy_time,点赞数,回复数,content_type,referenceName
2020-08-09 14:09:31,14511621799,横向对比了好久，最终决定要买美的的爱青春2，一共买了3台，婆婆妈妈和自己家各一台，首先，外观是隐形竖纹磨砂面的，高端大气上档次；其次是新一级能效的，能效比5.27，基本是同类型里最高的了；京东很强大，8月7号下单，8号送到，9号上午就安装完毕2台，速度?，大热天安装师傅吊在4楼安装，太辛苦了，制冷效果棒棒的,2020-08-07 11:29:26,0,1,5,美的(Midea)新一级 i青春II 智能家电 变频冷暖 1.5匹壁挂式空调挂机KFR-35GW/N8XHB1
2020-07-25 16:25:12,14457240879,空调制冷效果不错，运行的时候声音小，安装师傅服务好，很专业，很耐心，很负责，整体非常满意。,2020-07-23 16:35:18,0,0,5,美的(Midea)新一级 i青春II 智能家电 变频冷暖 1.5匹壁挂式空调挂机KFR-35GW/N8XHB1
2020-07-26 22:50:21,14462118100,"外形外观：外观很漂亮，时尚大方
冷暖效果：我装在小客厅的，没想到制冷效果还不错
静音效果：基本没什么声音，非常好
节能省电：还可以吧，一级能效
产品特色：慢慢感受
送货安装：送货很快，送货后当天就安装了，很棒",2020-07-15 09:47:47,1,0,5,美的(Midea)新一级 i青春II 智能家电 变频冷暖 1.5匹壁挂式空调挂机KFR-35GW/N8XHB1
2020-07-16 18:05:01,14424550419,"外形外观：外形好看
冷暖效果：制冷很快冷暖都不错
静音效果：静音效果很好
节能省电：挺省电很节能
产品特色：家里用的空调都是美的挺好的质量可靠
送货安装：售后安装服务一流",2020-07-11 17:44:41,0,0,5,美的(Midea)新一级 i青春II 智能家电 变频冷暖 1.5匹壁挂式空调挂机KFR-35GW/N8XHB1
2020-07-17 11:36:25,14426734781,东西挺好的，制冷速度挺满意，静音效果非常不错，美的值得信赖！,2020-07-13 01:50:47,0,0,5,美的(Midea)新一级 i青春II 智能家电 变频冷暖 1.5匹壁挂式空调挂机KFR-35GW/N8XHB1
2020-09-28 10:47:28,14693392528,外观好看，冷暖效果不错，一级能效，节能省电，物流也很快，送货员提前通知，约定时间，非常给力。安装师傅也很付责任，细节方面很到位，辛苦了，师傅们。,2020-09-24 10:24:10,0,1,5,美的(Midea)新一级 i青春II 智能家电 变频冷暖 1.5匹壁挂式空调挂机KFR-35GW/N8XHB1
2020-08-23 10:56:27,14561200471,空调已经安装好，用了很长时间了，现在才来评价，美的空调质量还是不错的，上门安装的师傅们都很好，细心耐心，安装态度好，新一级能效变频，感觉有点省电，外观简洁大方，操作方便，还有防直吹功能，可以和手机连上，不在家都可以远程操作，建议大家可以入手,2020-07-09 23:00:08,0,0,5,美的(Midea)新一级 i青春II 智能家电 变频冷暖 1.5匹壁挂式空调挂机KFR-35GW/N8XHB1
2020-08-26 20:06:57,14573899538,"冷暖效果：我租的房子在三楼，热的像火炉一样，晚上睡都睡不着，马上上网买了一台。我是左三家右三家的看最后定下美的这个牌子。因为家里的几台空调也是这个牌子，很好用，放心。冷气效果杠杠的，现在每天晚上开29度就可以美美哒睡觉了，
静音效果：静音效果很好，走进空调机下面只听到嗡嗡嗡的响。
送货安装：师傅送货上门，然后当天就仔细的帮我们安装好才走的。
产品特色：最喜欢这个空调可以调26.5，27.5，28.5....这样子的度数，特别贴心。以前的那款没有呢。",2020-07-27 23:34:57,0,0,5,美的(Midea)新一级 i青春II 智能家电 变频冷暖 1.5匹壁挂式空调挂机KFR-35GW/N8XHB1
2020-07-10 14:32:51,14401211451,"外形外观：外观时尚
冷暖效果：冷暖使用方便
静音效果：噪音非常小
节能省电：一级能耗非常省电
送货安装：送货安装服务非常好",2020-07-09 14:22:38,0,0,5,美的(Midea)新一级 i青春II 智能家电 变频冷暖 1.5匹壁挂式空调挂机KFR-35GW/N8XHB1
2020-07-30 20:17:52,14476590254,"外形外观：外观很时尚，比较大气上档次，看上去舒适
冷暖效果：制冷效果非常棒，不到一分钟整个房间就很凉爽了，风速也大
静音效果：开到最大档也没有噪音，晚上碎觉很安逸，不管外机还是内机声音特别小
产品特色：产品特色很多，刚出的新能效等级，能效比提高了很多，还能app连接控制操作，忘记关空调在外也能关",2020-07-23 16:40:02,0,0,5,美的(Midea)新一级 i青春II 智能家电 变频冷暖 1.5匹壁挂式空调挂机KFR-35GW/N8XHB1
2020-11-18 08:10:25,14923890903,"外形外观：外观时尚 温度显示灯看起来非常具有科技感 不再是疫情那种小的显示面板
产品特色：新一级效能省电更强，制热也非常快 制冷还没有试过冬天环境里面开不了制冷
冷暖效果：制热非常快，效果良好
送货安装：安装人员态度非常好送货也非常快 
静音效果：静音效果不错特别是开启睡眠模式噪音非常小
节能省电：新一级效能比之前的省电非常多",2020-10-31 21:01:35,0,0,5,美的(Midea)新一级 i青春II 智能家电 变频冷暖 1.5匹壁挂式空调挂机KFR-35GW/N8XHB1
2020-08-27 18:04:12,14576999751,"外形外观：外观非常好看 很喜欢
节能省电：新一级节能 不错不错
冷暖效果：制冷效果很好
送货安装：送货上门 安装师傅服务态度很好 上午到货 下午就安装了
静音效果：噪音低 很舒适
产品特色：样式特别 很喜欢 ?。",2020-08-26 15:12:52,0,0,5,美的(Midea)新一级 i青春II 智能家电 变频冷暖 1.5匹壁挂式空调挂机KFR-35GW/N8XHB1
2020-11-12 17:38:02,14888277795,今天上午到货，下午就安装上了！京东服务很好！快递小哥很负责任，安装师傅安装很仔细，态度很好，好评！空调美观大方，躁音小，制热效果很好！一级能效的应该很省电！后期有什么使用方面的问题在追加评价。,2020-11-09 14:47:41,0,1,5,美的(Midea)新一级 i青春II 智能家电 变频冷暖 1.5匹壁挂式空调挂机KFR-35GW/N8XHB1
2020-09-27 19:46:58,14691521569,空调很漂亮，送货非常快，隔日就送到了，制冷效果非常棒，也很静，耗电也低,2020-08-31 12:34:11,0,0,5,美的(Midea)新一级 i青春II 智能家电 变频冷暖 1.5匹壁挂式空调挂机KFR-35GW/N8XHB1
2020-09-12 10:10:19,14633117330,美的大品牌，值得信赖，家里好多电器都是美的的，这次搬新家果断选择美的，这次的空调能耗低，智能控制，美观大方，操作简单，整机质保时间长，京东配送快，安装师傅安装技术专业，很快就按装好了，服务态度非常好。,2020-09-02 12:59:23,0,0,5,美的(Midea)新一级 i青春II 智能家电 变频冷暖 1.5匹壁挂式空调挂机KFR-35GW/N8XHB1
2020-07-29 22:17:24,14473322481,空调外观设计好看，制冷效果好，比较静音，风速开到最大，静音效果可以接受，新一级能效比较省电的，性价比蛮高的一款空调，空调还没收到货，安装师傅就已经打电话过来了。安装师傅是本地人，服务热情，态度很好，给个好评。,2020-07-23 01:19:57,0,0,5,美的(Midea)新一级 i青春II 智能家电 变频冷暖 1.5匹壁挂式空调挂机KFR-35GW/N8XHB1
2020-07-20 13:31:44,14438247404,美的空调大品牌，质量应该没问题，安装师傅服务态度好，服务细心周到，空调制冷效果和抽湿效果明显，全五星好评！,2020-07-18 22:33:54,0,0,5,美的(Midea)新一级 i青春II 智能家电 变频冷暖 1.5匹壁挂式空调挂机KFR-35GW/N8XHB1
2020-11-07 12:00:00,14856525034,"外形外观：很好看的金色，比较小的巧，适合卧室使用
冷暖效果：制热效果可以
静音效果：风速小了就不响了
节能省电：一个小时制热一度电
产品特色：性价比高呀
送货安装：送货靠谱，安装也靠谱，很快",2020-11-01 00:05:27,0,0,5,美的(Midea)新一级 i青春II 智能家电 变频冷暖 1.5匹壁挂式空调挂机KFR-35GW/N8XHB1
2020-08-20 16:05:43,14551895480,"外形外观：外观很好看，白色大气，显得很精致！
冷暖效果：特意买的新一级能效，制冷效果没的说！
送货安装：在这里好特别感谢两位安装师傅。两位安装师傅很特别好，特别负责。我们这里这几天都是高温天气，师傅们顶着高温来安装，而且态度很好，又很负责，感谢感谢，为他们点赞！",2020-08-18 00:00:26,0,0,5,美的(Midea)新一级 i青春II 智能家电 变频冷暖 1.5匹壁挂式空调挂机KFR-35GW/N8XHB1
2020-07-26 18:13:52,14461209656,这次购物挺满意，空调好，服务好，强烈推荐！3 空调使用了几天才来评价的，开机声音很小，晚上休息一点不影响。冷风效果强劲，最让惊喜的是，制冷好不直吹，这点很喜欢。 这款是一级能效，省电！ 安装及时，安装师傅专业，安装挺快，安装完成，开机测试后才离开。,2020-07-12 11:46:56,0,0,5,美的(Midea)新一级 i青春II 智能家电 变频冷暖 1.5匹壁挂式空调挂机KFR-35GW/N8XHB1
2020-07-10 10:56:32,14400406595,空调已经收到货啦，目前师傅已经安装完成，安装的师傅安装的非常好，很专业，服务一级棒。空调外形外观看着非常漂亮，冷暖效果，静音效果应该不错，一级能耗节能节电，送货速度很快......实名好评，京东速度名不虚传！,2020-07-07 14:14:21,0,0,5,美的(Midea)新一级 i青春II 智能家电 变频冷暖 1.5匹壁挂式空调挂机KFR-35GW/N8XHB1
2020-09-28 10:31:24,14693326819,冷的挺快的。安装师傅也很认真的做事，做完事了还把卫生打扫了挺干净的。很不错的一次购物体验。大品牌果然不一样的。空调开起来没什么声音。安静。,2020-09-23 14:17:39,0,1,5,美的(Midea)新一级 i青春II 智能家电 变频冷暖 1.5匹壁挂式空调挂机KFR-35GW/N8XHB1
2020-08-25 11:32:43,14568619705,"静音效果：静音效果：声音很小关上窗听不到外机声音 
冷暖效果：冷的也很快
送货安装：安装师傅很热心也很快装完",2020-08-23 23:00:34,0,0,5,美的(Midea)新一级 i青春II 智能家电 变频冷暖 1.5匹壁挂式空调挂机KFR-35GW/N8XHB1
2020-08-19 13:45:12,14547753245,美的质量一向不错的，一线大品牌，已经买了几次了，外形比较质朴。制冷效果很好，夏天离不开它，运行的时候声音很小，几乎听不到声音。节能模式也很好，一晚上也费不了几度。快递小哥送货很快，会提前通知。安装师傅也很负责，收费透明，很满意,2020-08-18 00:32:09,0,0,5,美的(Midea)新一级 i青春II 智能家电 变频冷暖 1.5匹壁挂式空调挂机KFR-35GW/N8XHB1
2020-07-08 20:56:36,14395097648,"外形外观：外观设计非常精致、漂亮&hellip;
冷暖效果：刚装好就试了一下，制冷效果非常快
送货安装：两位师傅送货及安装非常专业，非常感谢?",2020-07-07 19:18:50,1,2,5,美的(Midea)新一级 i青春II 智能家电 变频冷暖 1.5匹壁挂式空调挂机KFR-35GW/N8XHB1
2020-09-25 23:48:52,14684669233,新一级能效确实不错，以前买的也是一级能效的，美的大品牌比较靠谱，比较值得信赖。京东物流到货也很快。空调制冷效果比较好，制冷也很快，声音也挺小，也不用担心耗电的问题，质量不错，到货当天师傅就上门安装，安装技术娳熟，服务态度很好！,2020-09-21 00:43:55,0,1,5,美的(Midea)新一级 i青春II 智能家电 变频冷暖 1.5匹壁挂式空调挂机KFR-35GW/N8XHB1
2020-08-15 13:51:38,14532917627,"外形外观：青春时尚，
冷暖效果：制冷强劲，一般设定27.5度，室内能保持26度，
静音效果：非常安静，室内机室外机风扇室外机压缩机都是变频，视频显示2米处都在20分贝以下。
节能省电：新一级节能真的省电，一天平均一度到二度电，全天家庭用电变化不大，
产品特色：制冷效果好，安静，省电
送货安装：送货安装及时，专业。",2020-07-19 16:11:44,0,0,5,美的(Midea)新一级 i青春II 智能家电 变频冷暖 1.5匹壁挂式空调挂机KFR-35GW/N8XHB1
2020-07-09 22:23:53,14399187313,"外形外观：外形很不错，洁白如玉
冷暖效果：制冷很快，我喜欢
送货安装：安装师傅的技术很熟练，专业，是很好的师傅",2020-07-06 09:01:05,0,0,5,美的(Midea)新一级 i青春II 智能家电 变频冷暖 1.5匹壁挂式空调挂机KFR-35GW/N8XHB1
2020-07-16 18:16:14,14424595103,"外形外观：外观时尚漂亮，
节能省电：国标一级能效，相对原一级能效挺升不少，用着更省电了 ，
冷暖效果：制冷还是挺快的，
静音效果：了下机 还是挺安静的，以后睡觉不觉得吵了！
送货安装：送货到了之后要自己联系系安装，好快就派师傅上门安装！总共三套空调收了250高空作业费！很经济！安装师傅专业！",2020-07-09 12:43:11,0,0,5,美的(Midea)新一级 i青春II 智能家电 变频冷暖 1.5匹壁挂式空调挂机KFR-35GW/N8XHB1
2020-07-20 20:38:42,14439802606,一直信赖美的，同时买了两部，美的空调外观漂亮，高效制冷，还很静音，节能省电，安装师傅超级帅哦，服务又周到！,2020-07-17 07:09:23,0,0,5,美的(Midea)新一级 i青春II 智能家电 变频冷暖 1.5匹壁挂式空调挂机KFR-35GW/N8XHB1
2020-10-11 14:12:31,14740662527,"外形外观：美观，大方，简洁，耐看
冷暖效果：多次购买，制冷效果非常好，制热效果也还不错
静音效果：稍有声音，可以接受
节能省电：比较省电
产品特色：外观漂亮，价格实惠，非常节能，遥控设计的好看
送货安装：送货安装及时，服务态度好，非常满意！",2020-10-08 12:50:50,0,0,5,美的(Midea)新一级 i青春II 智能家电 变频冷暖 1.5匹壁挂式空调挂机KFR-35GW/N8XHB1
2020-11-14 20:41:15,14903030321,"外形外观：外观时尚 空调遥控器和空调面板显示都做了更新 看起来非常有科技感和时尚感
冷暖效果：冷暖效果：冷风没有试过 问了客服冬天温度低到了一定程度是开不了冷风的 
静音效果：静音效果良好 特别开启睡眠模式
节能省电：节能省电：新一级效能比之前的电量 更节省
产品特色：产品特色：可以使用手机APP控制非常不错 
送货安装：非常满意 非常好",2020-11-09 20:23:54,0,0,5,美的(Midea)新一级 i青春II 智能家电 变频冷暖 1.5匹壁挂式空调挂机KFR-35GW/N8XHB1
2020-11-14 18:54:48,14902288868,"外形外观：外观时尚，很不错。
冷暖效果：开了一会儿制热，很快，一会儿就热了。
静音效果：静音状态很好，基本没有声音，
节能省电：新一级能耗，应该很不错，
产品特色：外观时尚，制热效果好。
送货安装：师傅安装跟到位，也很辛苦，服务周到。",2020-11-11 00:03:35,0,1,5,美的(Midea)新一级 i青春II 智能家电 变频冷暖 1.5匹壁挂式空调挂机KFR-35GW/N8XHB1
